Pincode,Latitude,Longitude
271201,27.50166,82.12397
271845,27.50203,81.92516
321024,27.50243,77.08019
332707,27.50245,75.90277
241125,27.50253,80.0566
271215,27.50268,82.72865
271825,27.50322,81.39768
281001,27.50333,77.67833
321203,27.50352,77.30875
321203,27.50352,77.37875
271831,27.50356,82.03648
271831,27.50356,82.03648
271840,27.50356,82.03648
271840,27.50356,82.03648
281001,27.50361,77.66917
321205,27.50367,76.99902
341029,27.5044,73.6544
301604,27.50447,77.00056
271210,27.50458,82.52708
301021,27.50492,76.87066
241405,27.50516,80.20198
332028,27.50517,74.87995
332002,27.50525,74.93257
271206,27.50533,82.73099
271845,27.50533,81.91801
271840,27.50573,81.82517
281001,27.50583,77.67222
332719,27.50603,75.74296
241404,27.50608,80.23308
303119,27.50639,76.0537
481776,27.5076,76.94414
341001,27.5079,73.7596
281001,27.50861,77.67
332715,27.50902,75.66154
321605,27.50947,76.69324
332403,27.50979,75.26321
345028,27.50994,71.72206
207003,27.51,78.75
207002,27.51,78.61
207301,27.51,78.44
207249,27.51,79.06
207302,27.51,78.38
207248,27.51,78.94
207302,27.51,78.29
207002,27.51,78.7
207003,27.51,78.76
207002,27.51,78.66
207002,27.51,78.57
207003,27.51,78.81
737116,27.51,88.55
737116,27.51,88.58
332722,27.5101,75.485
304503,27.51025,75.80489
301401,27.51067,76.38392
332002,27.51108,75.05089
321205,27.51117,76.92109
321203,27.5115,77.20027
786158,27.5115,95.3345
332715,27.51184,75.60626
207249,27.51231,79.01778
332719,27.51232,75.72721
262724,27.5126,81.0444
321205,27.51309,76.88074
332023,27.5134,76.38109
465445,27.51342,81.02992
321605,27.51425,76.96863
271205,27.51427,82.29668
271210,27.51427,82.60242
334302,27.5143,72.9155
321024,27.51444,77.10824
241125,27.51467,80.02069
301018,27.51497,76.84497
332028,27.51558,74.79046
271205,27.51559,82.33778
301001,27.51573,76.6095
271825,27.51602,81.56215
321024,27.5161,77.04925
301030,27.51642,76.67703
737116,27.51667,88.53333
332021,27.51677,75.19539
321203,27.5175,77.28027
241404,27.51759,80.24689
332028,27.51769,74.78637
332709,27.518,75.55836
332715,27.518,75.55836
271206,27.51817,82.64614
271215,27.51817,82.64614
271206,27.51817,82.64614
271215,27.51817,82.64614
271215,27.51817,82.64614
271215,27.51817,82.64614
271215,27.51817,82.64614
271215,27.51817,82.64614
271215,27.51817,82.64614
271215,27.51817,82.64614
301001,27.51838,76.78559
737120,27.51845,88.5372
332021,27.51846,75.13429
303005,27.51852,75.53349
304504,27.51852,75.53349
332722,27.51852,75.53349
271215,27.51858,82.64678
271206,27.51874,82.75945
281003,27.51906,77.67331
332722,27.51923,75.51311
332707,27.51928,75.87082
456441,27.51999,73.91018
787110,27.52,94.67
787110,27.52,94.67
787110,27.52,94.67
787110,27.52,94.67
787110,27.52,94.67
787110,27.52,94.67
787110,27.52,94.67
787110,27.52,94.67
787110,27.52,94.67
787059,27.52,94.67
787110,27.52,94.67
787110,27.52,94.67
787110,27.52,94.67
787110,27.52,94.67
787110,27.52,94.67
207247,27.52,79.22
207302,27.52,78.33
207249,27.52,79.02
207302,27.52,78.41
207122,27.52,78.5
207003,27.52,78.88
207002,27.52,78.55
207003,27.52,78.75
737116,27.52,88.5
202281,27.5201,78.032
271206,27.52043,82.69759
241125,27.52044,80.0932
332402,27.52053,75.38707
332715,27.52087,75.58298
261131,27.52116,80.74069
261131,27.52116,80.74069
261131,27.52116,80.74069
261131,27.52116,80.74069
261131,27.52116,80.74069
261131,27.52116,80.74069
261131,27.52116,80.74069
261131,27.52116,80.74069
261131,27.52116,80.74069
261131,27.52116,80.74069
332021,27.52126,75.15746
241123,27.5213,79.826
205119,27.52146,78.78557
301604,27.52241,76.97871
271825,27.52273,81.43065
331518,27.52389,74.08876
332719,27.52395,75.70481
271206,27.52395,82.6112
271206,27.52395,82.64972
332028,27.52419,74.84486
281504,27.52444,77.49083
464672,27.52463,82.41568
271208,27.52463,82.41568
271208,27.52463,82.41568
332709,27.52515,75.46069
261501,27.5253,80.3817
205265,27.52557,78.25357
204101,27.52599,78.18637
204211,27.52599,78.18637
301001,27.52667,76.53004
332709,27.52671,75.48692
204101,27.52675,78.10691
321024,27.52697,77.0881
332403,27.52709,75.28568
341509,27.52733,74.6833
341509,27.52733,74.6833
341509,27.52733,74.6833
341509,27.52733,74.6833
241405,27.52767,80.17056
332719,27.52783,75.76378
332402,27.52807,75.37119
321024,27.52821,77.1629
332406,27.52837,75.26321
321203,27.5285,77.25129
271825,27.52894,81.49519
305624,27.52896,75.26176
271206,27.52925,82.63881
332403,27.52936,75.23309
271845,27.52956,81.9665
786150,27.53,95.49
787035,27.53,94.27
787035,27.53,94.27
787053,27.53,94.41
207301,27.53,78.48
207122,27.53,78.48
207247,27.53,79.11
207249,27.53,78.97
207302,27.53,78.37
737111,27.53,88.51
737116,27.53,88.51
737102,27.53,88.51
737107,27.53,88.51
737107,27.53,88.51
737111,27.53,88.51
737120,27.53,88.62
737120,27.53,88.51
737111,27.53,88.51
737134,27.53,88.51
737134,27.53,88.51
737102,27.53,88.51
737116,27.53,88.51
737116,27.53,88.51
737102,27.53,88.51
737121,27.53,88.51
737113,27.53,88.51
737121,27.53,88.51
737113,27.53,88.51
737106,27.53,88.51
737131,27.53,88.51
737135,27.53,88.51
737121,27.53,88.51
737113,27.53,88.51
737113,27.53,88.51
737128,27.53,88.51
737126,27.53,88.51
737139,27.53,88.51
737139,27.53,88.51
737106,27.53,88.51
737126,27.53,88.51
737132,27.53,88.51
737134,27.53,88.51
737106,27.53,88.51
737131,27.53,88.51
737135,27.53,88.51
737134,27.53,88.51
304801,27.53001,75.30478
341303,27.53053,74.49359
332028,27.53067,74.90334
464228,27.53113,78.0281
737134,27.532,88.512
271845,27.53204,81.9262
321024,27.53205,77.12694
271835,27.53246,81.96917
271835,27.53246,81.96917
271835,27.53246,81.96917
271835,27.53246,81.96917
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
261001,27.5325,80.8987
271802,27.5328,81.59528
271206,27.53306,82.73079
332709,27.53318,75.5364
204101,27.53325,78.11938
271208,27.53325,82.41317
332403,27.5335,75.2298
241405,27.53358,80.13729
271210,27.53392,82.53711
303119,27.53396,76.04209
303119,27.53396,76.04209
303119,27.53396,76.04209
204213,27.53444,77.92978
301030,27.53455,76.68458
331518,27.53475,74.18801
321203,27.53523,77.28505
786150,27.5353,95.4975
301026,27.53536,76.91292
331518,27.53572,73.99476
301030,27.53586,76.72788
332402,27.53616,75.40242
283206,27.53626,79.68263
334802,27.5363,73.8066
261001,27.53656,80.68225
332719,27.53686,75.70807
303119,27.53692,76.0711
204215,27.537,78.0405
301024,27.53729,76.36083
332042,27.53742,74.98229
332705,27.53774,75.84432
271805,27.5378,82.00858
204213,27.53783,77.95315
342802,27.53812,72.81079
342802,27.53812,72.81079
342802,27.53812,72.81079
342802,27.53812,72.81079
342802,27.53812,72.81079
342802,27.53812,72.81079
342802,27.53812,72.81079
342802,27.53812,72.81079
342013,27.53812,72.81079
301413,27.53892,76.5962
791120,27.53928,93.81467
271825,27.53971,81.39905
332715,27.53982,75.62663
207002,27.54,78.55
207247,27.54,79.14
207247,27.54,79.1
207249,27.54,79.05
207002,27.54,78.6
207003,27.54,78.85
737116,27.54,88.45
207248,27.54,78.93
209621,27.54035,79.59757
209621,27.54035,79.59757
209621,27.54035,79.59757
209622,27.54035,79.59757
209621,27.54035,79.59757
209621,27.54035,79.59757
271206,27.54057,82.74389
209622,27.54069,79.6
341029,27.5407,73.6708
332402,27.54077,75.39951
332709,27.54095,75.4899
332002,27.541,75.02315
205119,27.54122,78.56225
321024,27.54135,76.99599
332719,27.54206,75.75011
271835,27.54235,81.81897
271835,27.54235,81.81897
271835,27.54235,81.81897
271835,27.54235,81.81897
271835,27.54235,81.81897
271835,27.54235,81.81897
209502,27.54269,79.32633
262203,27.54316,80.75193
332719,27.54359,75.7776
271903,27.5442,81.6494
271903,27.5442,81.6494
271903,27.5442,81.6494
271903,27.5442,81.6494
271903,27.5442,81.6494
271903,27.5442,81.6494
271903,27.5442,81.6494
271903,27.5442,81.6494
271903,27.5442,81.6494
271903,27.5442,81.6494
271903,27.5442,81.6494
271903,27.5442,81.6494
271903,27.5442,81.6494
271903,27.5442,81.6494
261205,27.54458,80.21897
271825,27.54462,81.4787
334804,27.5448,73.3119
271835,27.54489,81.80203
241125,27.545,80.054
271872,27.54512,81.60625
332402,27.54541,75.35512
205304,27.54545,78.54546
205267,27.54545,78.44452
205267,27.54586,78.45523
332021,27.54587,75.15035
271202,27.54593,81.80262
204213,27.54617,77.9603
204101,27.54627,78.09443
271901,27.54669,81.25464
301001,27.54694,76.60083
261001,27.54694,80.68339
332028,27.54711,74.84486
241123,27.54723,79.78406
204101,27.54727,78.14789
202139,27.54727,78.14789
332002,27.54739,75.05527
332708,27.54768,75.65027
332403,27.54793,75.25811
205001,27.54852,78.45218
205119,27.54862,78.45322
332709,27.54941,75.45268
332405,27.54975,75.31498
786160,27.55,95.69
786160,27.55,95.69
786160,27.55,95.69
786160,27.55,95.69
786160,27.55,95.69
786160,27.55,95.69
207248,27.55,78.9
207244,27.55,79.19
207249,27.55,79.02
341029,27.55,73.666
207003,27.55,78.81
207003,27.55,78.73
207003,27.55,78.76
737116,27.55,88.47
301703,27.55004,76.35265
271210,27.55077,82.52914
786157,27.5508,95.4551
301026,27.55105,76.93118
205001,27.55116,78.45545
209502,27.55125,79.34367
209504,27.55126,79.3437
209504,27.55126,79.3437
209504,27.55126,79.3437
209504,27.55126,79.3437
209502,27.55126,79.3437
209502,27.55126,79.3437
209502,27.55126,79.3437
209502,27.55126,79.3437
209502,27.55126,79.3437
209502,27.55126,79.3437
209502,27.55126,79.3437
209502,27.55126,79.3437
209502,27.55126,79.3437
209502,27.55126,79.3437
209502,27.55126,79.3437
209502,27.55126,79.3437
209502,27.55126,79.3437
209502,27.55126,79.3437
209502,27.55126,79.3437
209502,27.55126,79.3437
209502,27.55126,79.3437
209502,27.55126,79.3437
209502,27.55126,79.3437
332708,27.55142,75.60044
271209,27.55154,81.99008
261001,27.55169,80.67614
332722,27.55186,75.43662
301412,27.55192,76.60315
271206,27.55207,82.648
341304,27.55208,74.48187
209625,27.55208,79.57372
204101,27.55231,78.04736
301002,27.5525,76.61028
332402,27.55272,75.423
334802,27.5528,73.7065
786190,27.5528,95.55
786160,27.5528,95.7006
204101,27.55297,78.07161
301410,27.55299,76.63457
332719,27.55366,75.78657
281204,27.55369,77.78839
455227,27.55377,75.11367
281204,27.55381,77.79138
241125,27.55419,80.0253
301021,27.55438,76.59614
301024,27.55449,76.24502
271210,27.55455,82.5916
301001,27.55512,76.65958
207001,27.55515,78.65389
271825,27.55524,81.48557
271205,27.55547,82.33976
271802,27.55572,82.78694
207001,27.55603,78.65949
334803,27.5562,73.4731
332042,27.55644,74.96942
331518,27.55649,74.02681
304801,27.55666,75.70517
332708,27.55666,75.70516
241123,27.55666,79.75733
321203,27.55682,77.24554
301024,27.55693,76.33406
786159,27.55748,95.55748
261001,27.55769,80.68275
321203,27.55783,77.3267
341029,27.55786,74.92161
281003,27.55792,77.62365
271825,27.55804,81.38943
334804,27.5582,73.0523
332709,27.55827,75.47525
241123,27.55827,79.83846
207001,27.55841,78.65625
207001,27.55861,78.66451
301001,27.55905,76.62049
209625,27.55906,79.08483
261001,27.55906,80.69753
271861,27.55959,82.15233
301001,27.55964,76.60197
334803,27.5597,73.4756
332403,27.55975,75.23478
334803,27.55978,73.47561
261001,27.55981,80.692
332028,27.55992,74.92022
786147,27.56,95.32
786147,27.56,95.32
786147,27.56,95.32
207248,27.56,78.94
207244,27.56,79.23
207249,27.56,79.02
207302,27.56,78.35
207122,27.56,78.47
207244,27.56,79.08
207302,27.56,78.38
207003,27.56,78.88
207003,27.56,78.68
207244,27.56,79.15
332705,27.56045,75.82434
301024,27.5605,76.29787
271203,27.56125,82.60782
301001,27.56139,76.61222
301024,27.56139,76.61222
301027,27.56139,76.61222
301408,27.56139,76.61222
301415,27.56139,76.61222
301026,27.56139,76.61222
301023,27.56139,76.61222
301407,27.56139,76.61222
301416,27.56139,76.61222
301025,27.56148,76.61467
271845,27.56166,82.03527
331801,27.5618,73.2647
332709,27.56242,75.52112
332405,27.56252,75.3004
301001,27.56278,76.59703
342310,27.56294,71.25403
261001,27.5635,80.67481
271861,27.56355,82.16852
301026,27.56381,76.91389
261001,27.56381,80.68308
261001,27.56428,80.68017
204101,27.56451,78.12152
786159,27.56472,95.56441
283206,27.5649,79.56854
345028,27.56522,71.4847
345028,27.56522,71.4847
345028,27.56522,71.4847
345028,27.56522,71.4847
345028,27.56522,71.4847
345028,27.56522,71.4847
345028,27.56522,71.4847
345028,27.56522,71.4847
345028,27.56522,71.4847
345028,27.56522,71.4847
345028,27.56522,71.4847
345022,27.56525,70.31831
345022,27.56525,70.31831
345022,27.56525,70.31831
321024,27.56535,77.12838
205119,27.56545,78.56989
205304,27.56545,78.44555
241405,27.56551,80.11614
207003,27.56556,78.66972
301028,27.56559,76.70768
301028,27.56559,76.70768
205267,27.56566,78.44447
261404,27.566,80.68329
261404,27.566,80.68329
261404,27.566,80.68329
271825,27.56626,81.33444
786151,27.56642,95.55517
261001,27.56647,80.67953
301001,27.56667,76.60194
261404,27.5667,80.68329
261125,27.5667,80.6832
261125,27.5667,80.6832
261404,27.5667,80.68329
261125,27.5667,80.6832
261125,27.5667,80.6832
261125,27.5667,80.6832
261125,27.5667,80.6832
261125,27.5667,80.6832
261125,27.5667,80.6832
486333,27.5667,74.8761
301024,27.5675,76.34636
332601,27.56758,74.87261
204211,27.56783,77.93531
204213,27.56783,77.93531
204213,27.56783,77.93531
204213,27.56783,77.93531
301024,27.56785,76.23051
261001,27.56789,80.68092
301409,27.5681,76.6325
301001,27.56813,76.59438
271801,27.56836,81.59288
332042,27.56853,75.00635
271830,27.56856,81.59303
301024,27.5689,76.27398
261151,27.569,80.412
261151,27.569,80.412
261151,27.569,80.412
261151,27.569,80.412
261151,27.569,80.412
261151,27.569,80.412
261151,27.569,80.412
261151,27.569,80.412
261151,27.569,80.412
271210,27.56913,82.55678
241125,27.56917,80.05459
301408,27.56982,76.60691
246701,27.56983,80.68208
283206,27.56984,79.62559
283206,27.5699,79.32566
301028,27.56992,76.61519
207122,27.57,78.48
207122,27.57,78.42
207248,27.57,78.98
207244,27.57,79.19
207244,27.57,79.04
207003,27.57,78.83
207120,27.57,78.58
207002,27.57,78.74
207002,27.57,78.67
229125,27.57,79.67
207002,27.57,78.65
301001,27.57008,76.60956
301001,27.57019,76.60236
271825,27.57051,81.50327
271206,27.57052,82.67266
271875,27.57084,81.59803
271830,27.57084,81.59802
271830,27.57084,81.59803
271904,27.57084,81.59803
271802,27.57084,81.59803
271871,27.57084,81.59802
271882,27.57084,81.59803
271855,27.57084,81.59803
301024,27.57096,76.38109
261001,27.57172,80.68164
334802,27.5725,73.8713
332028,27.57262,74.86826
331518,27.57296,73.911
271801,27.57311,81.59981
271206,27.57333,82.69562
241405,27.57345,80.14949
204213,27.57419,77.93881
204212,27.57423,78.28624
271801,27.57433,81.58742
207122,27.57444,78.49386
332721,27.57502,75.41699
332405,27.5752,75.3383
301028,27.57526,76.74808
345027,27.57561,71.00253
271801,27.57614,81.59642
321024,27.57625,77.71711
332021,27.57662,75.13567
334803,27.5768,73.4563
332714,27.57699,75.86974
261136,27.57735,80.5806
261136,27.57735,80.5806
261136,27.57735,80.5806
261136,27.57735,80.5806
261136,27.57735,80.5806
261136,27.57735,80.5806
261136,27.57735,80.5806
261136,27.57735,80.5806
261136,27.57735,80.5806
261136,27.57735,80.5806
261136,27.57735,80.5806
261136,27.57735,80.5806
261136,27.57735,80.5806
261136,27.57735,80.5806
331518,27.57737,74.10638
332708,27.57794,75.66154
321024,27.57823,77.05069
301026,27.57824,76.78307
332021,27.5788,75.18212
271861,27.57881,82.05903
271801,27.57886,81.59611
488050,27.57907,71.95564
271206,27.57907,82.72159
301411,27.57925,76.80434
281121,27.57947,77.7005
271861,27.57982,82.0979
321022,27.57985,77.31521
334802,27.5799,73.7419
271206,27.5799,82.62944
207248,27.58,78.51
207244,27.58,79.12
207003,27.58,78.85
207002,27.58,78.61
281121,27.58,77.69306
271206,27.58016,82.7373
281121,27.58056,77.69278
281406,27.58084,77.61065
332403,27.58095,75.24704
241125,27.58097,80.02019
303303,27.58106,76.13779
271831,27.58117,81.94393
271904,27.58132,81.43614
271824,27.58132,81.43614
301001,27.58133,76.63261
332405,27.58151,75.37037
341304,27.5816,74.5405
454331,27.58163,74.54047
321024,27.58173,77.18015
273311,27.58201,84.21734
204101,27.58203,77.98119
271845,27.58247,81.99166
321022,27.58287,77.22327
332001,27.58308,75.11026
271824,27.58322,81.3963
271802,27.5833,81.6
271871,27.58331,81.59998
271821,27.58331,81.59999
271821,27.58331,81.59999
271802,27.58331,81.59999
271871,27.58331,81.59999
271802,27.58331,81.6
271806,27.58331,81.59994
271821,27.58331,81.59999
271821,27.58331,81.59999
271821,27.58331,81.59999
497114,27.5839,80.66636
497114,27.5839,80.66636
332709,27.58403,75.58298
204101,27.58403,78.05233
271861,27.58414,82.17266
332708,27.5843,75.69777
271206,27.58451,82.74662
332042,27.58463,75.04213
332708,27.58498,75.5777
241123,27.585,79.797
334803,27.5854,73.527
332001,27.58574,75.07439
205001,27.58575,78.58996
241123,27.586,79.232
321022,27.58605,77.24195
204101,27.58607,78.0173
204211,27.58607,78.0173
303106,27.58608,76.07403
202139,27.58638,78.28914
241125,27.58703,80.04295
301024,27.58725,76.22763
301001,27.58787,76.67015
332708,27.58811,75.69853
787059,27.58847,94.72342
506169,27.589,82.598
271803,27.5892,81.60394
271804,27.5892,81.60394
271804,27.5892,81.60394
271803,27.5892,81.60394
271803,27.5892,81.60394
271803,27.5892,81.60394
271802,27.5892,81.60394
271804,27.5892,81.60394
271802,27.5892,81.60394
241123,27.58973,79.71338
